issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Sub-task,Task,Admin - Event Viewer,Admin - Extensions,Admin - File Manager,Admin - Google Analytics,Admin - Languages,Admin - Pages,Admin - Recycle Bin,Admin - Search Engine SiteMap,Admin - Security Roles,Admin - Site Log,Admin - Site Settings,Admin - Site Wizard,Admin - Skins,Admin - Taxonomy,Admin - User Accounts,Admin - Vendors,Admin / Host Functions,Authentication,CKEditor,Client Resources,Control Panel,Control Panel - Icon Bar,Control Panel - Ribbon Bar,Core API,Core Modules,DDR Menu,Data Access (DAL),Document viewer,Documentation,Dynamic Content Creator,End User Functions,Exception Management,File Manager,Friendly / Standard URLs,General,Graphics & Icons,HTML Editor,HTML Module - Core,Help,Host - Configuration Manager,Host - Dashboard,Host - Device Detection Management,Host - Extensions,Host - File Manager,Host - Host Settings,Host - Lists,Host - Module Definitions,Host - SQL,Host - Schedule,Host - Search Admin,Host - Site Management,Host - SuperUser Accounts,Host = Membership Management,Host Page,ImageHandler,Import / Export,Installation,Installation / Upgrade,Journal,Localization - Content,Localization - Language Packs,Localization - Static,Localization / ML,Login/Registration,Login/Registration - Password Reset,MVC,Member Directory,Messaging,Mobile,Modules - Core,Modules - Third party,Moniker,Notifications,Performance,Professional Features Showcase,Provider - Active Directory,Providers,Release Packaging,SSL,Search,Security & Permissions,Services Framework,Site Groups,Skinning,Skins - DotNetNuke,Social Groups,Telerik,Templates,UI / Usability,URL ReWriter,Upgrade,User Profile,dam,jQuery
DNN-6654,2.0,"Create custom CSS HTML tokens h2. Card
HTML does not have a mechanism for easily executing server side logic.  As part of the SPA module support HTML modules will include support for using DNN tokens. The use of tokens provides the ability to link standard HTML to server side logic.

HTML views need to be able to define the CSS which is needed to properly render the HTML.  One New standard tokens should be created which defines the CSS vneeded for a view.

These tokens will use a new token pattern: [Token: {propertybag}]

Token Type 1:
[CSS: { url: http://mysite.com/blah.css }]
[CSS: { path: /blah.css, priority: 1 }]
[CSS: { path: /blah.css, priority: 1, provider: head }]

These tokens will call the standard DnnCSSInclude methods with the defined parameters.  The propertybag is a standard JSON object and includes parameter names and values which are used to call the appropriate include methods. The order of properties in the propertybag is unimportant and should not impact the ability to bind to the appropriate CSSInclude methods.

h2. Conversation
The CSS token should be implemented as a standard DNN token which is usable by any module using the TokenReplace engine.

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6655,2.0,"HTML Module Conventions h2. Card
The HTML module type will allow the user to define JavaScript and CSS to include when rendering the HTML view.  The rendering engine should support some standard conventions which eliminate the need for configuration for common use cases.

An html view should automatically inject any css or js file which uses the same name as the html view file.  For example an html file named myview.html would automatically inject a reference for myview.js and myview.css if defined.  This is in addition to standard DNN conventions of including module.css, portal.css and default.css on every page.

h2. Conversation

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6656,2.0,"Package HTML Modules h2. Card
SPA Modules should behave the same as any other DNN module when it comes to packaging.  A SPA module should be installable using a standard DNN module manifest. Since SPA modules use an HTML file as the primary method for rendering content, the manifest should allow the module to define an HTML file to render for specific module controls.

The DNN framework should use the defined html file to render the requested module control following the standard DNN convention.  While an HTML module may define a number of module controls, it should also be able to programatically define a html file to use without using a predefined control.

When installed, SPA modules should be installed in the DesktopModules folder using the same conventions as more traditional modules.

h2. Conversation

h2. Confirmation",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6699,3.0,"Upgrade DNN to .Net 4.5 h2. Card
DNN currently requires .Net 4.0 and above in order to operate. In 2012, Microsoft released .Net 4.5 which included many new features including support for asynchronous task based development.  New frameworks like Web API 2 and MVC 5 require .Net 4.5 support. Subsequent to .Net 4.5, Microsoft has released two minor in-place updates incorporating performance improvements and bug fixes.

DNN libraries and modules should be updated to compile using .Net 4.5 and should run without issue on .Net 4.5.1 and .Net 4.5.2.

h2. Conversation

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6700,3.0,"Upgrade Web Service Framework to support WebAPI 2.0 h2. Card
DNN currently uses WebAPI 1.0 as part of the Web Services Framework.  In order to provide secure web services for external applications and websites, DNN will require CORS support which was added to WebAPI as part of the WebAPI 2.0 release.

The DNN Web Services framework should be upgraded to use WebAPI 2.0.

h2. Conversation

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6713,2.0,"Create Custom Module Action HTML tokens h2. Card
HTML does not have a mechanism for easily executing server side logic.  As part of the SPA module support HTML modules will include support for using DNN tokens. The use of tokens provides the ability to link standard HTML to server side logic.

HTML views need to be able to define the Module Action menu items associated with a specific view.  The tokens for Module Action menus should mirror the capabilities and functionality provided by the Attributes created for MVC modules to perform this same functionality.  

These tokens will use a new token pattern: [Token: {propertybag}]

Token Type 1:
[JavaScript : { url: http://jquery.com/blah }]
[JavaScript : { url: http://jquery.com/blah, priority: 1 }]
[JavaScript : { path: /jquery.js, priority: 1, provider: head }]

These tokens will call the standard DnnJSInclude methods with the defined parameters.  The propertybag is a standard JSON object and includes parameter names and values which are used to call the appropriate include methods. The order of properties in the propertybag is unimportant and should not impact the ability to bind to the appropriate JSInclude methods.

Token Type 2:
[JavaScript : { jsname: ""jquery"" }]
[JavaScript : { jsname: ""jquery"", version: ""1.10.0"" }]
[JavaScript : { jsname: ""jquery"", version: ""1.10.0"", specific: ""LatestMajor"" }]

This token variation will load predefined JavaScript packages which have been installed as JavaScript extensions. This token should just be a call to the RequestRegistration call on the JavaScript class with the appropriate parameters.

h2. Conversation
The JavaScript token should be implemented as a standard DNN token which is usable by any module using the TokenReplace engine.  This token should be disabled by default and a module must affirmatively indicate that this replacement should be enabled.

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6729,1.0,"Clean up Helpers We need to cleanup the constructors of the DnnHtmlHelpers.

Also there is no need for a generic version of DnnHelper.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6810,1.0,"Error message cutting off in DAM Look in the screenshot, the error message is cut off. User will not know what the error is.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6784,5.0,"Allow developers to manage ContentFields h2. Card
As a developer, I want to call an API to create, read, update or delete ContentFields associated with a specific ContentType.

Each ContentField should include the ability to store a label, a fieldname, a description, and a datatype.

Each ContentField should include the ability to optionally define one or more validation rules for the content stored in the field.  The validation rules should include the ability to specify: required fields, field size (string length), field range (date range, time range or numeric range), or a regex.  Validation rules should be extensible so that additional validation rules could be ""registered"" with the system.

h2. Conversation
For this release, we do not have to implement any mechanism for managing the registration of validation rules.  Manual entries in the database is sufficient for ""registration"".

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6789,3.0,"Manage Content Templates h2. Card
As a developer, I want to be able to create, read, update and delete content templates.  A template should be associated with a given content type.  The template itself should be stored as a file in the portal or host content file stores.

h2. Conversation

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6800,2.0,"Can not delete portal (daughter) Can not delete daughter portal.

Returns error:
{noformat}
Fout: Site Management is op dit moment niet beschikbaar. DotNetNuke.Services.Exceptions.ModuleLoadException: Invalid object name 'dbo.Workflows'. ---&gt; System.Data.SqlClient.SqlException: Invalid object name 'dbo.Workflows'. at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction) at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction) at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose) at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean&amp; dataReady) at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString) at System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task&amp; task, Boolean asyncWrite, SqlDataReader ds) at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task&amp; task, Boolean asyncWrite) at System.Data.SqlClient.SqlCommand.InternalExecuteNonQuery(TaskCompletionSource`1 completion, String methodName, Boolean sendToPipe, Int32 timeout, Boolean asyncWrite) at System.Data.SqlClient.SqlCommand.ExecuteNonQuery() at PetaPoco.Database.Execute(String sql, Object[] args) at DotNetNuke.Data.PetaPoco.PetaPocoHelper.ExecuteNonQuery(String connectionString, CommandType type, Int32 timeout, String sql, Object[] args) at DotNetNuke.Data.SqlDataProvider.ExecuteNonQuery(String procedureName, Object[] commandParameters) at DotNetNuke.Data.DataProvider.DeletePortalInfo(Int32 PortalId) at DotNetNuke.Entities.Portals.PortalController.DeletePortalInternal(Int32 portalId) at DotNetNuke.Entities.Portals.PortalController.DeletePortal(PortalInfo portal, String serverPath) at DotNetNuke.Modules.Admin.Portals.Portals.OnGridDeleteCommand(Object source, GridCommandEventArgs e) --- End of inner exception stack trace ---
{noformat}

The stored procedure DeletePortalInfo contains the following line:

{code:java}
// Some comments here
DELETE FROM dbo.[Workflows]		 					WHERE PortalId = @PortalID -- Delete workflows for this site
","<code>

But there is no table Workflows. Only Workflow and WorkflowStates.

I suspect that this need to be Workflow.

I also refer to this thread.
[link title|http://www.dnnsoftware.com/answers/issue-deleting-a-portal-from-systemget-the-following-error]

</code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6801,3.0,"Portal skins still having issues since adjusting to 0-System fodler Someone needs take a close look to all routines involved with Skins/Themes.
I keep having issues with it since they moved portal themes to the ""-system"" folders.

There are currently 2 problems.
1. When installing a skin in the portal both using admin extensions or through site settings ""upload Theme"" it gets installed in  the ""0-System"" folder which is good from my understanding.

But when you go to admin&gt;Themes the skin is not present in the list. It is missing.
When I copy paste the skins and containers folders from ""0-System""  to the ""0"" I can select the skin in admin&gt;Themes.
It looks like someone forgot to change Admin-Themes the location to find skins in ""0-System"" rather than the ""0"" folder.

2. When deleting the skin using Host&gt; Extensions&gt;Themes (thats the only way it can be done afaik) and selecting ""Delete files"", the files are not deleted from the folders.
They remain 0-system"" folders (and also the folders I copied to ""0"".

I just tested this on a brand new 7.4.0 install 
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6809,2.0,"SI: clicking follow back twice produces error message steps to reproduce: 
1) login as user 1 and click follow twice (so two messages are sent, follow -&gt; unfollow, follow -&gt; unfollow. 
2) login as user 2 and click follow back on the first message 
3) click follow back on the second message

Expected Result: message should say ""You are already following this person"".

Actual Result: message says an error has occurred. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
DNN-6814,1.0,"Edit profile link should bring user to Manage Profile tab The control UserAndLogin.ascx in admin/skins defines a menu that shows several options of the current site user: view profile, view notifications, edit account, etc. There is also an option to edit profile that brings the user to edit his/her profile, but the initial selected tab is the Communications tab. Instead of this one, the initial selected tab should be the Manage Profile tab. It contains a set of profile settings that are updated much more frequently by the user.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DNN-6819,2.0,"CLONE - Roles Effective Date and Expire Date broken Brief Description of Issue:

User can still see a page with role access only, even though the role has expired for that user.
It seems that the role management is not working correctly in DNN6.



Clear Steps to Reproduce:


1) Create a new role. 
2) Set a user to that new role with Effective date and Expire date, that is set before todays date.
3) Set a page to be visible for that role.
4) Login as the new user, and see if the page is visible or not. 



Actual Result:

When I test it,  the page is visible for that user even though the role has expired.



Expected Result:

As in previous versions of DNN, such as DNN5, I expect that the role only works for that user in the date interval set in ""Effective date"" and ""Expire date"".",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6826,3.0,"Update keep in query string regex for Google campaign tracking This change is to add to the standard regex for the 'Keep in Query Path' string.  

It is common for DNN sites to use Google campaign tracking using 'utm' parameters - these must be kept in the query string or they are not effective.  Many people have to modify the standard setting in accordance with the instructions at http://www.dnnsoftware.com/wiki/page/keeping-querystring-items-out-of-url

+Requirements+
* Change the default keep in query string settings in the FriendlyUrlSettings class to use the following value:
","<code>
/nomo/\d+|/runningDefault/[^/]+|/popup/(?:true|false)|/(?:page|category|sort|tags)/[^/]+|tou/[^/]+|(/utm[^/]+/[^/]+)+
<code>
* No changes need to be done for upgrade - if an existing install doesn't match the base then the existing install has a custom value which will remain overriding the default.  If an existing install hasn't modified from default, the new default will apply.

+Test Case+
* Create a new DNN Install
* Request the home page of the install and request a URL, like this:
 example.com/?utm_source=test&amp;utm;_medium=web&amp;utm;_term=keep%20in%20qs&amp;utm;_content=test&amp;utm;_campaign=qs%20test

+Expected Result+
* Url shows up as requested, no redirect is seen and all utm_ values remain in the query string.</code></code>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DNN-6948,2.0,"SI: Sharepoint 2010 connector adding whitespace to folders Description - When synchronizing a folder and files through Sharepoint, the folder will be created in DNN and file system with an added whitespace to the start of the folder name.
Eg: "" test""

Steps to reproduce - 1. Go to Sharepoint admin panel &gt; DotNetNuke connector &gt; Add document synchronization. Set all shared documents to be synced. 

2. Go to Share Documents list &gt; Create new folder &gt; upload new file.

3. Allow sharepoint to sync to DNN.

4. Go to DNN website &gt; Admin &gt; File Management

Actual Results - Folder has whitespace added to front of folder name.

Expected Results - Folder is named correctly, without added whitespace.

Workaround - Rename folder.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6942,2.0,"Move Dynamic Content API to a separate class library This is an Engineering Task, to move the ""new"" Dynamic Content APIs to a new Class Library project, to separate it from the DotNetNuke.Library project.

To support this we will also move the Dynamic Content Tests to a separate project as well.",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6946,3.0," SafeDirectoryCatalog takes a long time at DNN Startup Because of quite recent changes I believe, DotNetNuke.ExtensionPoints.ExtensionPointManager's initialization at DNN startup creates an instance of  DotNetNuke.ExtensionPoints.SafeDirectoryCatalog, which in turns triggers a complete Reflection analysis of all assemblies included in the bin folder, including fields and methods, which doubles our starting time in one of our instance.

Is that complete analysis necessary that early?

One reason for the initial trigger is to filter out assemblies that won't load properly as can be read in the class. 
Attached is a modification where a list of such faulty assemblies is computed to a file to avoid that check on each startup, but the catalog is further parsed when parts are later composed in the code, so the performance gain is only from not throwing unnecessary exceptions, which is negligible.

However, it might be that similar fixes could save from a complete analysis on startup.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-7623,2.0,"Page is still accessible even after passing page EndDate in Tabs table Issue description:
Page is still accessible even after passing page EndDate in Tabs table

Steps:
1, Create a page and put it in site menu
2, In Tabs table, set Start and End dates for the page to be in past
3, Recycle app pool
4, Try to access the page

Actual results:
The page is accessible

Expected results:
Because it passes EndDate, the page should not be visible and 404 should show up.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
